factuur_id,factuurnummer,klant_id,project_id,datum,vervaldatum,bedrag_excl_btw,bedrag_btw,bedrag_incl_btw,status,is_creditfactuur
904,F2025-00904,31,99,2025-09-06,2025-11-05,1741.8,365.78,2107.58,Betaald,0
905,F2025-00905,2,100,2025-05-21,2025-06-04,3.75,0.79,4.54,Betaald,0
906,F2025-00906,32,38,2025-07-02,2025-08-31,2196.0,461.16,2657.16,Betaald,0
907,F2024-00907,50,69,2024-11-23,2024-12-23,-1783.1,-374.45,-2157.55,Gecrediteerd,1
908,F2023-00908,25,66,2023-06-16,2023-07-31,640.5,134.5,775.0,Betaald,0
909,F2025-00909,70,,2025-05-01,2025-06-30,2619.15,550.03,3169.18,Betaald,0
910,F2025-00910,5,,2025-08-04,2025-08-18,3708.95,778.88,4487.83,Achterstallig,0
911,F2024-00911,36,122,2024-07-06,2024-09-04,1667.5,350.17,2017.67,Betaald,0
912,F2026-00912,46,83,2026-03-31,2026-04-30,4828.1,1013.9,5842.0,Betaald,0
913,F2023-00913,30,148,2023-02-28,2023-04-14,923.9,194.01,1117.91,Betaald,0
914,F2025-00914,6,138,2025-01-25,2025-03-26,7.15,1.5,8.65,Betaald,0
915,F2024-00915,8,,2024-04-29,2024-05-13,5399.0,1133.78,6532.78,Betaald,0
916,F2025-00916,60,21,2025-03-15,2025-05-14,-818.85,-171.96,-990.81,Gecrediteerd,1
917,F2023-00917,50,74,2023-12-05,2024-01-04,168.0,35.28,203.28,Betaald,0
918,F2024-00918,75,60,2024-08-23,2024-09-06,658.1,138.2,796.3,Betaald,0
919,F2023-00919,43,107,2023-03-19,2023-04-02,6431.6,1350.63,7782.23,Betaald,0
920,F2023-00920,10,142,2023-12-16,2024-01-30,1914.5,402.04,2316.54,Betaald,0
921,F2025-00921,21,45,2025-09-10,2025-10-25,1013.1,212.75,1225.85,Betaald,0
922,F2023-00922,79,,2023-04-19,2023-06-03,3792.1,796.34,4588.44,Betaald,0
923,F2024-00923,41,18,2024-03-29,2024-05-13,2295.2,482.0,2777.2,Betaald,0
924,F2023-00924,35,102,2023-05-02,2023-07-01,594.0,124.74,718.74,Betaald,0
925,F2024-00925,64,98,2024-01-22,2024-02-21,1356.3,284.82,1641.12,Betaald,0
926,F2023-00926,62,,2023-06-24,2023-08-23,264.0,55.44,319.44,Betaald,0
927,F2025-00927,65,78,2025-02-04,2025-02-18,2460.0,516.6,2976.6,Betaald,0
928,F2023-00928,26,,2023-06-28,2023-07-28,2555.1,536.57,3091.67,Achterstallig,0
929,F2025-00929,64,107,2025-07-26,2025-08-25,1017.4,213.65,1231.05,Betaald,0
930,F2025-00930,33,65,2025-10-29,2025-11-28,714.25,149.99,864.24,Achterstallig,0
931,F2025-00931,18,96,2025-02-20,2025-04-06,1357.5,285.07,1642.57,Betaald,0
932,F2023-00932,25,18,2023-06-18,2023-08-02,1095.2,229.99,1325.19,Betaald,0
933,F2023-00933,56,99,2023-10-11,2023-11-10,554.1,116.37,670.47,Betaald,0
934,F2025-00934,14,63,2025-05-10,2025-07-09,3341.8,701.77,4043.57,Betaald,0
935,F2023-00935,45,93,2023-12-10,2024-01-24,3471.15,728.94,4200.09,Betaald,0
936,F2024-00936,76,22,2024-09-06,2024-10-21,719.45,151.09,870.54,Betaald,0
937,F2025-00937,39,61,2025-06-04,2025-08-03,5480.1,1150.82,6630.92,Betaald,0
938,F2024-00938,47,,2024-11-07,2024-12-22,1464.0,307.44,1771.44,Betaald,0
939,F2023-00939,6,116,2023-09-13,2023-11-12,46.75,9.82,56.57,Betaald,0
940,F2023-00940,63,,2023-10-21,2023-11-04,8.5,1.78,10.28,Betaald,0
941,F2023-00941,40,,2023-06-07,2023-08-06,1113.5,233.83,1347.33,Betaald,0
942,F2023-00942,32,77,2023-08-05,2023-10-04,25.75,5.41,31.16,Betaald,0
943,F2024-00943,35,,2024-12-17,2025-02-15,2000.5,420.1,2420.6,Betaald,0
944,F2025-00944,63,91,2025-10-25,2025-11-08,3344.85,702.41,4047.26,Betaald,0
945,F2025-00945,54,78,2025-04-29,2025-05-13,364.0,76.44,440.44,Achterstallig,0
946,F2025-00946,31,88,2025-03-05,2025-05-04,3019.6,634.12,3653.72,Achterstallig,0
947,F2023-00947,24,20,2023-09-27,2023-10-27,1855.55,389.66,2245.21,Betaald,0
948,F2026-00948,50,124,2026-04-02,2026-05-02,1434.95,301.34,1736.29,Betaald,0
949,F2024-00949,34,,2024-02-24,2024-04-09,1537.0,322.76,1859.76,Betaald,0
950,F2023-00950,31,73,2023-01-09,2023-03-10,1763.0,370.23,2133.23,Betaald,0
951,F2025-00951,32,135,2025-08-13,2025-10-12,1126.8,236.63,1363.43,Betaald,0
952,F2024-00952,25,91,2024-12-14,2025-01-28,1703.15,357.66,2060.81,Betaald,0
953,F2024-00953,5,53,2024-03-20,2024-04-03,1147.5,240.97,1388.47,Achterstallig,0
954,F2023-00954,68,98,2023-12-23,2024-02-06,348.25,73.13,421.38,Betaald,0
955,F2023-00955,11,39,2023-08-26,2023-10-10,929.5,195.19,1124.69,Betaald,0
956,F2025-00956,43,36,2025-11-01,2025-11-15,3841.35,806.68,4648.03,Betaald,0
957,F2025-00957,27,101,2025-03-12,2025-03-26,2728.2,572.92,3301.12,Betaald,0
958,F2023-00958,79,72,2023-04-11,2023-05-26,450.5,94.6,545.1,Betaald,0
959,F2024-00959,14,88,2024-02-16,2024-04-16,2669.4,560.57,3229.97,Betaald,0
960,F2023-00960,44,,2023-04-08,2023-05-23,1676.1,351.97,2028.07,Betaald,0
961,F2023-00961,70,130,2023-05-28,2023-07-27,1912.5,401.62,2314.12,Achterstallig,0
962,F2024-00962,10,114,2024-11-02,2024-12-17,1863.95,391.42,2255.37,Betaald,0
963,F2023-00963,66,100,2023-12-08,2023-12-22,1003.0,210.63,1213.63,Betaald,0
964,F2023-00964,4,68,2023-09-26,2023-10-10,2750.3,577.55,3327.85,Achterstallig,0
965,F2023-00965,51,139,2023-06-07,2023-06-21,6853.0,1439.13,8292.13,Betaald,0
966,F2025-00966,45,37,2025-03-30,2025-05-14,962.75,202.18,1164.93,Betaald,0
967,F2023-00967,50,73,2023-02-01,2023-03-03,288.2,60.52,348.72,Betaald,0
968,F2024-00968,72,136,2024-11-01,2024-12-31,3084.0,647.63,3731.63,Achterstallig,0
969,F2026-00969,28,18,2026-02-01,2026-03-18,2288.5,480.58,2769.08,Betaald,0
970,F2025-00970,29,114,2025-06-26,2025-07-26,824.4,173.12,997.52,Achterstallig,0
971,F2025-00971,47,26,2025-05-11,2025-06-25,4909.2,1030.94,5940.14,Betaald,0
972,F2024-00972,5,,2024-10-12,2024-10-26,424.6,89.17,513.77,Betaald,0
973,F2025-00973,35,127,2025-05-21,2025-07-20,6589.0,1383.7,7972.7,Betaald,0
974,F2025-00974,55,127,2025-05-09,2025-05-23,3426.4,719.53,4145.93,Betaald,0
975,F2023-00975,60,149,2023-01-27,2023-03-28,3062.05,643.02,3705.07,Betaald,0
976,F2025-00976,32,147,2025-04-03,2025-06-02,2598.1,545.6,3143.7,Betaald,0
977,F2023-00977,38,65,2023-09-15,2023-09-29,4734.4,994.21,5728.61,Betaald,0
978,F2023-00978,38,47,2023-12-07,2023-12-21,855.5,179.64,1035.14,Betaald,0
979,F2026-00979,72,120,2026-01-15,2026-03-16,3741.4,785.69,4527.09,Betaald,0
980,F2023-00980,40,121,2023-02-04,2023-04-05,2760.7,579.74,3340.44,Betaald,0
981,F2025-00981,80,98,2025-07-05,2025-09-03,1454.0,305.34,1759.34,Betaald,0
982,F2026-00982,11,27,2026-02-02,2026-03-19,841.5,176.72,1018.22,Betaald,0
983,F2025-00983,58,35,2025-04-11,2025-06-10,5724.7,1202.18,6926.88,Achterstallig,0
984,F2025-00984,41,48,2025-06-15,2025-07-30,870.3,182.76,1053.06,Betaald,0
985,F2023-00985,62,69,2023-08-15,2023-10-14,985.45,206.94,1192.39,Betaald,0
986,F2025-00986,34,81,2025-01-14,2025-02-28,468.0,98.28,566.28,Betaald,0
987,F2023-00987,69,108,2023-10-27,2023-11-26,4329.2,909.13,5238.33,Betaald,0
988,F2024-00988,32,82,2024-04-20,2024-06-19,3300.5,693.11,3993.61,Betaald,0
989,F2026-00989,78,18,2026-01-20,2026-03-21,1146.0,240.66,1386.66,Achterstallig,0
990,F2024-00990,39,53,2024-12-05,2025-02-03,2531.9,531.7,3063.6,Betaald,0
991,F2023-00991,68,2,2023-10-01,2023-11-15,3666.8,770.02,4436.82,Betaald,0
992,F2026-00992,49,,2026-04-02,2026-05-17,5395.6,1133.08,6528.68,Openstaand,0
993,F2024-00993,4,72,2024-03-04,2024-03-18,1260.7,264.74,1525.44,Betaald,0
994,F2024-00994,20,,2024-01-02,2024-03-02,225.4,47.33,272.73,Achterstallig,0
995,F2023-00995,29,101,2023-10-13,2023-11-12,629.0,132.09,761.09,Betaald,0
996,F2024-00996,36,139,2024-11-30,2025-01-29,3321.0,697.41,4018.41,Betaald,0
997,F2024-00997,4,39,2024-02-20,2024-03-05,575.8,120.92,696.72,Betaald,0
998,F2023-00998,57,,2023-07-25,2023-08-24,1716.6,360.49,2077.09,Betaald,0
999,F2025-00999,41,77,2025-03-01,2025-04-15,3839.0,806.19,4645.19,Betaald,0
1000,F2023-01000,57,,2023-12-29,2024-01-28,1199.25,251.84,1451.09,Betaald,0
1001,F2023-01001,51,54,2023-11-08,2023-11-22,4237.85,889.94,5127.79,Betaald,0
1002,F2023-01002,29,26,2023-03-12,2023-04-11,1945.0,408.45,2353.45,Betaald,0
1003,F2023-01003,38,97,2023-01-06,2023-01-20,738.0,154.98,892.98,Betaald,0
1004,F2024-01004,66,98,2024-10-01,2024-10-15,3650.5,766.61,4417.11,Betaald,0
1005,F2024-01005,43,28,2024-02-13,2024-02-27,2715.7,570.29,3285.99,Achterstallig,0
1006,F2023-01006,29,15,2023-10-30,2023-11-29,396.0,83.16,479.16,Betaald,0
1007,F2024-01007,45,,2024-06-28,2024-08-12,60.0,12.6,72.6,Betaald,0
1008,F2025-01008,22,7,2025-11-22,2025-12-22,2291.2,481.15,2772.35,Betaald,0
1009,F2024-01009,29,21,2024-02-12,2024-03-13,389.2,81.73,470.93,Betaald,0
1010,F2026-01010,38,47,2026-03-31,2026-04-14,1932.3,405.77,2338.07,Betaald,0
1011,F2023-01011,71,,2023-01-08,2023-03-09,2358.15,495.2,2853.35,Betaald,0
1012,F2023-01012,77,62,2023-05-10,2023-05-24,907.5,190.57,1098.07,Betaald,0
1013,F2023-01013,6,39,2023-12-11,2024-02-09,268.2,56.32,324.52,Betaald,0
1014,F2024-01014,51,69,2024-12-27,2025-01-10,1375.7,288.89,1664.59,Betaald,0
1015,F2025-01015,4,25,2025-12-06,2025-12-20,2096.5,440.26,2536.76,Betaald,0
1016,F2024-01016,8,127,2024-07-11,2024-07-25,3119.0,654.98,3773.98,Betaald,0
1017,F2026-01017,61,19,2026-03-18,2026-05-02,538.6,113.11,651.71,Betaald,0
1018,F2025-01018,68,,2025-03-22,2025-05-06,363.2,76.27,439.47,Betaald,0
1019,F2024-01019,18,75,2024-03-24,2024-05-08,1809.0,379.89,2188.89,Betaald,0
1020,F2023-01020,46,150,2023-09-29,2023-10-29,2050.4,430.59,2480.99,Achterstallig,0
1021,F2023-01021,48,144,2023-09-29,2023-10-29,1812.9,380.71,2193.61,Betaald,0
1022,F2024-01022,59,,2024-10-07,2024-11-06,2987.75,627.42,3615.17,Betaald,0
1023,F2025-01023,80,102,2025-01-02,2025-03-03,1608.0,337.68,1945.68,Achterstallig,0
1024,F2024-01024,25,120,2024-01-06,2024-02-20,438.8,92.15,530.95,Betaald,0
1025,F2025-01025,39,126,2025-07-21,2025-09-19,642.5,134.93,777.43,Betaald,0
1026,F2026-01026,6,18,2026-03-25,2026-05-24,2955.4,620.64,3576.04,Openstaand,0
1027,F2024-01027,5,88,2024-02-15,2024-02-29,5048.0,1060.08,6108.08,Achterstallig,0
1028,F2024-01028,3,128,2024-08-23,2024-09-06,1767.2,371.11,2138.31,Betaald,0
1029,F2025-01029,65,18,2025-11-02,2025-11-16,1986.35,417.14,2403.49,Betaald,0
1030,F2025-01030,43,,2025-06-19,2025-07-03,1768.1,371.3,2139.4,Betaald,0
1031,F2026-01031,19,126,2026-04-16,2026-05-16,727.9,152.85,880.75,Openstaand,0
1032,F2023-01032,52,90,2023-02-22,2023-03-08,6407.8,1345.64,7753.44,Betaald,0
1033,F2025-01033,73,32,2025-04-06,2025-06-05,644.8,135.4,780.2,Betaald,0
1034,F2023-01034,35,12,2023-03-16,2023-05-15,891.5,187.21,1078.71,Betaald,0
1035,F2025-01035,78,42,2025-09-22,2025-11-21,246.45,51.75,298.2,Betaald,0
1036,F2024-01036,59,125,2024-02-27,2024-03-28,4285.35,899.92,5185.27,Betaald,0
1037,F2024-01037,42,,2024-07-18,2024-08-01,7226.3,1517.52,8743.82,Achterstallig,0
1038,F2024-01038,42,37,2024-01-20,2024-02-03,1749.5,367.39,2116.89,Betaald,0
1039,F2025-01039,25,122,2025-04-01,2025-05-16,-560.5,-117.7,-678.2,Gecrediteerd,1
1040,F2023-01040,49,26,2023-05-01,2023-06-15,1599.7,335.93,1935.63,Achterstallig,0
1041,F2026-01041,58,120,2026-03-24,2026-05-23,230.0,48.3,278.3,Betaald,0
1042,F2024-01042,53,41,2024-08-28,2024-10-12,2190.65,460.04,2650.69,Betaald,0
1043,F2023-01043,57,64,2023-03-12,2023-04-11,858.0,180.18,1038.18,Achterstallig,0
1044,F2023-01044,74,108,2023-05-17,2023-05-31,3152.5,662.03,3814.53,Betaald,0
1045,F2024-01045,6,28,2024-02-23,2024-04-23,744.3,156.31,900.61,Achterstallig,0
1046,F2024-01046,31,121,2024-06-11,2024-08-10,-676.1,-141.98,-818.08,Gecrediteerd,1
1047,F2025-01047,8,83,2025-06-03,2025-06-17,1052.1,220.94,1273.04,Betaald,0
1048,F2026-01048,53,43,2026-03-03,2026-04-17,1919.8,403.14,2322.94,Betaald,0
1049,F2024-01049,29,114,2024-01-18,2024-02-17,1300.9,273.2,1574.1,Betaald,0
1050,F2025-01050,45,41,2025-01-18,2025-03-04,4946.0,1038.65,5984.65,Achterstallig,0
1051,F2026-01051,76,,2026-04-08,2026-05-23,1732.2,363.75,2095.95,Openstaand,0
1052,F2025-01052,5,89,2025-02-23,2025-03-09,121.5,25.52,147.02,Betaald,0
1053,F2023-01053,47,134,2023-06-04,2023-07-19,1129.65,237.23,1366.88,Betaald,0
1054,F2023-01054,68,127,2023-02-10,2023-03-27,2821.5,592.51,3414.01,Betaald,0
1055,F2024-01055,56,,2024-11-17,2024-12-17,2629.6,552.22,3181.82,Betaald,0
1056,F2023-01056,13,28,2023-01-05,2023-02-19,1190.45,250.0,1440.45,Betaald,0
1057,F2024-01057,77,,2024-05-29,2024-06-12,521.0,109.4,630.4,Achterstallig,0
1058,F2025-01058,18,64,2025-04-02,2025-05-17,3.25,0.68,3.93,Betaald,0
1059,F2026-01059,70,131,2026-04-28,2026-06-27,115.5,24.25,139.75,Openstaand,0
1060,F2024-01060,28,9,2024-08-01,2024-09-15,2335.5,490.46,2825.96,Betaald,0
1061,F2023-01061,76,,2023-03-19,2023-05-03,212.0,44.52,256.52,Betaald,0
1062,F2023-01062,10,,2023-11-26,2024-01-10,1138.6,239.11,1377.71,Betaald,0
1063,F2025-01063,25,69,2025-03-23,2025-05-07,3654.7,767.48,4422.18,Betaald,0
1064,F2024-01064,1,67,2024-05-16,2024-06-30,4746.3,996.72,5743.02,Betaald,0
1065,F2024-01065,3,15,2024-08-07,2024-08-21,2342.5,491.92,2834.42,Betaald,0
1066,F2025-01066,6,,2025-12-18,2026-02-16,2668.9,560.47,3229.37,Achterstallig,0
1067,F2025-01067,71,48,2025-09-28,2025-11-27,1204.5,252.94,1457.44,Betaald,0
1068,F2023-01068,51,83,2023-08-31,2023-09-14,3891.6,817.24,4708.84,Betaald,0
1069,F2025-01069,66,131,2025-12-22,2026-01-05,279.5,58.7,338.2,Betaald,0
1070,F2024-01070,49,107,2024-02-06,2024-03-22,358.5,75.28,433.78,Betaald,0
1071,F2025-01071,23,,2025-08-20,2025-09-03,171.5,36.02,207.52,Betaald,0
1072,F2026-01072,61,,2026-02-22,2026-04-08,637.0,133.77,770.77,Achterstallig,0
1073,F2025-01073,18,,2025-11-18,2026-01-02,-4853.15,-1019.16,-5872.31,Gecrediteerd,1
1074,F2025-01074,18,69,2025-03-02,2025-04-16,2330.8,489.47,2820.27,Betaald,0
1075,F2024-01075,4,32,2024-03-20,2024-04-03,2020.65,424.34,2444.99,Betaald,0
1076,F2023-01076,62,25,2023-10-06,2023-12-05,211.2,44.35,255.55,Betaald,0
1077,F2024-01077,66,143,2024-05-27,2024-06-10,328.7,69.03,397.73,Betaald,0
1078,F2024-01078,45,,2024-03-30,2024-05-14,1021.75,214.57,1236.32,Betaald,0
1079,F2025-01079,62,65,2025-07-12,2025-09-10,882.5,185.33,1067.83,Betaald,0
1080,F2023-01080,12,80,2023-07-24,2023-08-07,2357.5,495.06,2852.56,Achterstallig,0
1081,F2025-01081,70,5,2025-11-01,2025-12-31,3914.7,822.07,4736.77,Betaald,0
1082,F2025-01082,8,,2025-02-24,2025-03-10,1046.4,219.74,1266.14,Betaald,0
1083,F2024-01083,20,108,2024-10-11,2024-12-10,2932.55,615.85,3548.4,Betaald,0
1084,F2025-01084,28,58,2025-04-28,2025-06-12,692.75,145.48,838.23,Betaald,0
1085,F2024-01085,30,72,2024-11-11,2024-12-26,4470.0,938.7,5408.7,Betaald,0
1086,F2025-01086,73,123,2025-10-07,2025-12-06,796.0,167.17,963.17,Betaald,0
1087,F2025-01087,65,102,2025-04-15,2025-04-29,300.9,63.19,364.09,Betaald,0
1088,F2026-01088,6,4,2026-03-03,2026-05-02,1851.0,388.71,2239.71,Betaald,0
1089,F2025-01089,76,33,2025-03-18,2025-05-02,2133.6,448.05,2581.65,Betaald,0
1090,F2024-01090,33,60,2024-02-26,2024-03-27,1071.6,225.03,1296.63,Betaald,0
1091,F2025-01091,43,53,2025-12-25,2026-01-08,687.6,144.39,831.99,Betaald,0
1092,F2023-01092,53,,2023-06-24,2023-08-08,3603.2,756.66,4359.86,Betaald,0
1093,F2023-01093,59,59,2023-09-03,2023-10-03,960.0,201.6,1161.6,Betaald,0
1094,F2025-01094,26,,2025-03-03,2025-04-02,3205.25,673.11,3878.36,Betaald,0
1095,F2023-01095,12,58,2023-04-24,2023-05-08,1804.7,378.98,2183.68,Betaald,0
1096,F2025-01096,27,147,2025-04-09,2025-04-23,1580.1,331.82,1911.92,Betaald,0
1097,F2023-01097,41,,2023-05-11,2023-06-25,8244.0,1731.24,9975.24,Betaald,0
1098,F2023-01098,46,131,2023-06-08,2023-07-08,3063.9,643.42,3707.32,Betaald,0
1099,F2024-01099,47,122,2024-02-05,2024-03-21,1318.2,276.82,1595.02,Betaald,0
1100,F2025-01100,57,93,2025-08-01,2025-08-31,1864.8,391.61,2256.41,Betaald,0
1101,F2023-01101,50,47,2023-07-16,2023-08-15,1874.8,393.71,2268.51,Achterstallig,0
1102,F2025-01102,51,68,2025-11-09,2025-11-23,1515.3,318.21,1833.51,Betaald,0
1103,F2023-01103,78,96,2023-05-19,2023-07-18,30.5,6.4,36.9,Betaald,0
1104,F2025-01104,56,40,2025-01-16,2025-02-15,1019.0,213.99,1232.99,Betaald,0
1105,F2025-01105,4,,2025-06-14,2025-06-28,298.2,62.62,360.82,Betaald,0
1106,F2023-01106,46,128,2023-10-22,2023-11-21,666.0,139.86,805.86,Betaald,0
1107,F2025-01107,39,80,2025-09-19,2025-11-18,1112.4,233.6,1346.0,Achterstallig,0
1108,F2024-01108,71,140,2024-12-24,2025-02-22,0.0,0.0,0.0,Betaald,0
1109,F2024-01109,40,87,2024-12-19,2025-02-17,7048.75,1480.24,8528.99,Betaald,0
1110,F2024-01110,34,55,2024-06-03,2024-07-18,1800.0,378.0,2178.0,Betaald,0
1111,F2024-01111,32,,2024-03-25,2024-05-24,3893.3,817.59,4710.89,Betaald,0
1112,F2023-01112,65,1,2023-08-23,2023-09-06,1620.0,340.2,1960.2,Betaald,0
1113,F2023-01113,41,75,2023-04-13,2023-05-28,118.95,24.98,143.93,Betaald,0
1114,F2023-01114,54,,2023-02-24,2023-03-10,3064.4,643.51,3707.91,Betaald,0
1115,F2026-01115,15,,2026-02-14,2026-02-28,1887.4,396.35,2283.75,Betaald,0
1116,F2024-01116,77,,2024-12-10,2024-12-24,447.8,94.04,541.84,Betaald,0
1117,F2025-01117,9,47,2025-06-10,2025-07-10,1151.5,241.81,1393.31,Betaald,0
1118,F2024-01118,65,99,2024-07-15,2024-07-29,155.7,32.7,188.4,Betaald,0
1119,F2025-01119,67,138,2025-08-18,2025-10-02,1373.3,288.39,1661.69,Betaald,0
1120,F2026-01120,42,30,2026-04-21,2026-05-05,-1480.5,-310.89,-1791.39,Gecrediteerd,1
1121,F2024-01121,29,105,2024-07-21,2024-08-20,4212.0,884.52,5096.52,Achterstallig,0
1122,F2024-01122,25,,2024-04-24,2024-06-08,274.4,57.62,332.02,Betaald,0
1123,F2024-01123,48,121,2024-02-03,2024-03-04,2011.5,422.41,2433.91,Achterstallig,0
1124,F2025-01124,21,104,2025-10-28,2025-12-12,1236.0,259.56,1495.56,Betaald,0
1125,F2025-01125,61,122,2025-10-29,2025-12-13,772.0,162.12,934.12,Betaald,0
1126,F2026-01126,29,64,2026-04-04,2026-05-04,3180.6,667.93,3848.53,Betaald,0
1127,F2024-01127,8,12,2024-08-21,2024-09-04,529.1,111.11,640.21,Betaald,0
1128,F2025-01128,3,38,2025-06-23,2025-07-07,1444.1,303.26,1747.36,Betaald,0
1129,F2025-01129,55,82,2025-10-20,2025-11-03,1016.3,213.42,1229.72,Achterstallig,0
1130,F2023-01130,57,142,2023-12-04,2024-01-03,318.6,66.91,385.51,Betaald,0
1131,F2025-01131,5,127,2025-11-02,2025-11-16,1192.5,250.42,1442.92,Achterstallig,0
1132,F2024-01132,51,112,2024-11-24,2024-12-08,2525.4,530.32,3055.72,Betaald,0
1133,F2024-01133,58,28,2024-01-08,2024-03-08,2660.0,558.6,3218.6,Betaald,0
1134,F2025-01134,29,,2025-07-10,2025-08-09,120.75,25.36,146.11,Betaald,0
1135,F2025-01135,14,,2025-09-08,2025-11-07,2596.1,545.18,3141.28,Betaald,0
1136,F2025-01136,55,42,2025-11-22,2025-12-06,386.55,81.17,467.72,Betaald,0
1137,F2025-01137,62,92,2025-01-30,2025-03-31,102.55,21.53,124.08,Achterstallig,0
1138,F2025-01138,57,4,2025-09-12,2025-10-12,702.35,147.5,849.85,Betaald,0
1139,F2023-01139,9,,2023-02-22,2023-03-24,2482.5,521.32,3003.82,Betaald,0
1140,F2025-01140,6,30,2025-12-14,2026-02-12,-57.6,-12.1,-69.7,Gecrediteerd,1
1141,F2023-01141,48,78,2023-05-02,2023-06-01,531.1,111.54,642.64,Betaald,0
1142,F2023-01142,56,71,2023-07-02,2023-08-01,3412.55,716.64,4129.19,Betaald,0
1143,F2023-01143,76,104,2023-10-10,2023-11-24,484.25,101.69,585.94,Betaald,0
1144,F2024-01144,6,144,2024-04-06,2024-06-05,814.0,170.94,984.94,Betaald,0
1145,F2025-01145,13,61,2025-09-19,2025-11-03,468.75,98.43,567.18,Betaald,0
1146,F2025-01146,53,10,2025-04-02,2025-05-17,4.25,0.89,5.14,Betaald,0
1147,F2024-01147,3,,2024-07-13,2024-07-27,2635.1,553.37,3188.47,Betaald,0
1148,F2026-01148,73,19,2026-04-01,2026-05-31,2195.6,461.07,2656.67,Betaald,0
1149,F2024-01149,3,98,2024-04-15,2024-04-29,596.7,125.32,722.02,Achterstallig,0
1150,F2025-01150,48,90,2025-06-18,2025-07-18,401.0,84.21,485.21,Betaald,0
1151,F2026-01151,21,150,2026-04-11,2026-05-26,1308.2,274.72,1582.92,Openstaand,0
1152,F2023-01152,58,57,2023-09-03,2023-11-02,103.6,21.76,125.36,Betaald,0
1153,F2023-01153,36,,2023-12-20,2024-02-18,135.2,28.39,163.59,Betaald,0
1154,F2024-01154,54,27,2024-11-12,2024-11-26,716.8,150.53,867.33,Betaald,0
1155,F2024-01155,54,23,2024-08-08,2024-08-22,999.35,209.86,1209.21,Betaald,0
1156,F2024-01156,78,,2024-01-23,2024-03-23,1495.5,314.04,1809.54,Betaald,0
1157,F2023-01157,37,70,2023-09-05,2023-11-04,37.8,7.94,45.74,Betaald,0
1158,F2024-01158,25,99,2024-08-01,2024-09-15,168.0,35.28,203.28,Betaald,0
1159,F2024-01159,12,,2024-03-01,2024-03-15,964.3,202.5,1166.8,Achterstallig,0
1160,F2025-01160,48,16,2025-04-03,2025-05-03,4969.15,1043.52,6012.67,Betaald,0
1161,F2024-01161,24,,2024-03-09,2024-04-08,1386.2,291.09,1677.29,Betaald,0
1162,F2025-01162,43,,2025-11-03,2025-11-17,1840.7,386.55,2227.25,Achterstallig,0
1163,F2024-01163,38,19,2024-07-03,2024-07-17,724.8,152.21,877.01,Betaald,0
1164,F2024-01164,65,2,2024-06-17,2024-07-01,2189.6,459.82,2649.42,Betaald,0
1165,F2025-01165,62,78,2025-07-10,2025-09-08,0.0,0.0,0.0,Betaald,0
1166,F2024-01166,29,25,2024-01-23,2024-02-22,1365.0,286.64,1651.64,Betaald,0
1167,F2025-01167,65,94,2025-12-18,2026-01-01,182.95,38.42,221.37,Betaald,0
1168,F2026-01168,62,63,2026-01-19,2026-03-20,127.3,26.73,154.03,Betaald,0
1169,F2025-01169,65,98,2025-05-10,2025-05-24,3274.0,687.54,3961.54,Betaald,0
1170,F2026-01170,64,87,2026-02-04,2026-03-06,95.4,20.03,115.43,Achterstallig,0
1171,F2025-01171,19,63,2025-05-22,2025-06-21,2460.4,516.68,2977.08,Betaald,0
1172,F2025-01172,75,35,2025-10-13,2025-10-27,2259.1,474.4,2733.5,Betaald,0
1173,F2026-01173,54,42,2026-02-05,2026-02-19,21.6,4.54,26.14,Achterstallig,0
1174,F2024-01174,61,117,2024-02-06,2024-03-22,0.0,0.0,0.0,Betaald,0
1175,F2024-01175,3,40,2024-02-04,2024-02-18,0.0,0.0,0.0,Betaald,0
1176,F2023-01176,51,2,2023-12-29,2024-01-12,1460.2,306.64,1766.84,Betaald,0
1177,F2023-01177,30,85,2023-12-11,2024-01-25,687.1,144.3,831.4,Betaald,0
1178,F2024-01178,42,64,2024-06-08,2024-06-22,2390.5,502.0,2892.5,Betaald,0
1179,F2024-01179,77,122,2024-07-03,2024-07-17,3419.55,718.11,4137.66,Betaald,0
1180,F2024-01180,3,63,2024-07-27,2024-08-10,4942.0,1037.81,5979.81,Betaald,0
1181,F2024-01181,10,,2024-04-09,2024-05-24,2233.2,468.97,2702.17,Betaald,0
1182,F2024-01182,12,,2024-02-14,2024-02-28,612.5,128.62,741.12,Achterstallig,0
1183,F2024-01183,73,71,2024-02-29,2024-04-29,1714.2,359.98,2074.18,Betaald,0
1184,F2023-01184,38,,2023-04-18,2023-05-02,119.4,25.07,144.47,Betaald,0
1185,F2024-01185,38,12,2024-10-10,2024-10-24,268.1,56.29,324.39,Betaald,0
1186,F2025-01186,43,,2025-04-25,2025-05-09,126.9,26.65,153.55,Betaald,0
1187,F2025-01187,12,47,2025-08-24,2025-09-07,1019.4,214.06,1233.46,Betaald,0
1188,F2023-01188,13,109,2023-04-22,2023-06-06,231.0,48.51,279.51,Betaald,0
1189,F2025-01189,58,78,2025-06-20,2025-08-19,1508.75,316.83,1825.58,Betaald,0
1190,F2025-01190,21,119,2025-03-17,2025-05-01,3758.1,789.2,4547.3,Betaald,0
1191,F2023-01191,41,68,2023-08-21,2023-10-05,231.0,48.51,279.51,Betaald,0
